CONSUMO,RENDA,IDADE,LATITUDE,LONGITUDE,CLUSTER
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",40.0,-2.241118333,-45.85519889,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-30.03231,-51.16867,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-1.523333,-52.581667,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-12.95051,-38.46531,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-3.112284786,-60.00192325,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",53.0,-19.1285968,-44.31709351,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-30.89813548,-55.50434935,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",52.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,,,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.380656,-49.24527,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-16.6800319,-49.2713,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",85.0,-21.64672622,-46.39535108,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",43.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-8.118611,-35.092222,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-25.53211,-49.33685,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-23.54806393,-46.43924408,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-13.54254167,-58.82169167,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-20.34232918,-40.28492327,3
SERVICO,"MAIOR QUE R$ 7.600,00",46.0,-25.41581679,-49.25291736,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.51966667,-46.83693556,3
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-22.89537825,-43.48823904,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-8.119107768,-35.09612973,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-19.93395096,-44.0588837,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.37812988,-51.15186432,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-29.79837,-55.81277,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-17.7817325,-50.9546075,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-7.955038031,-36.19319916,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-9.859220225,-56.07751011,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",68.0,-23.75441046,-46.85987262,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",51.0,-25.33904593,-49.19132407,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",65.0,-12.94154,-38.34172,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",44.0,-30.70582836,-52.10876015,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.6840205,-43.46376933,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-29.91742,-51.17345,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",51.0,-22.74814,-47.17674,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",44.0,-22.25230444,-53.35298296,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",50.0,-23.27574462,-45.86357,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-7.838056,-38.101667,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-16.4638806,-54.61798096,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",79.0,-7.89633,-35.1773,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,-25.54201194,-49.24810097,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-21.18968758,-45.44769091,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-20.44169636,-52.88772455,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-29.910092,-51.203112,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,-8.21226,-34.92396,3
LOJA DE DEPART,"DE R$ 788,00 A R$ 1.140,00",40.0,-13.287045,-50.16225833,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",67.0,-23.99097706,-46.24561118,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-16.69739851,-49.25519542,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",58.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-9.561561132,-57.39281943,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-25.518957,-49.209846,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-23.53517,-46.68123,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",40.0,,,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",48.0,-2.169493478,-56.74109217,3
JOALHERIA,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-8.0176,-34.96316917,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-30.068898,-51.109524,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",87.0,-22.891105,-43.3989,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-1.718056,-48.8825,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-25.5436,-49.20771,3
HOSP E CLINICA,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.67669,-47.70456,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-30.02764,-51.25309,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.91239,-43.69634,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",47.0,,,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-8.05843383,-34.94326957,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-12.96082632,-38.49312737,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",69.0,-19.688295,-43.587085,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-30.05569,-51.0888,3
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.89115,-43.5331,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",40.0,-2.056343757,-47.54086268,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",34.0,-11.007405,-68.7527375,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-29.95719462,-51.10778231,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-25.54110143,-49.32496429,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",45.0,-15.33686263,-43.67438368,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",98.0,-21.195278,-42.614167,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-23.46726695,-46.67363441,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-10.92312,-37.06805,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",55.0,,,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-15.68022,-58.09509848,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",50.0,-14.36681,-56.96979,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",34.0,0.052018803,-51.05940214,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-25.50991939,-49.19188653,3
MOVEIS E DECOR,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.87712021,-42.03243705,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",40.0,,,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",41.0,-17.71083333,-48.14148333,3
LOJA DE DEPART,"DE R$ 788,00 A R$ 1.140,00",39.0,-3.618632335,-39.50070294,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",104.0,-22.94931,-43.18211,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.37512,-49.25207,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-8.05315,-34.87962524,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",42.0,-0.753333,-48.516667,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",45.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-6.962352765,-46.68486378,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",41.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",86.0,-19.81769,-43.96369,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-7.903231429,-35.18552143,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-7.844722,-35.319722,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",58.0,-13.370278,-39.073056,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",59.0,-19.74468844,-45.28158531,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,,,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",60.0,-22.83079,-43.34607906,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",42.0,-9.067676393,-44.36169413,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",36.0,-8.15966,-70.76920329,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-9.96533416,-67.80015176,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-12.26895601,-38.94769923,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-22.42940778,-48.17331667,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",42.0,-3.41,-39.030556,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",50.0,-19.51670818,-43.74521727,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.56256,-49.33662705,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-25.38521714,-49.21118657,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",36.0,-10.9115428,-61.91923915,3
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",52.0,-10.211667,-63.828611,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",74.0,-23.55134835,-46.43254374,3
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",54.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,-8.1625,-40.615556,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-20.516825,-54.658665,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",69.0,-26.90987,-49.10948,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",47.0,-30.15852818,-53.5664003,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",32.0,-9.97157069,-67.81722586,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",43.0,-8.115894672,-34.94063443,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",59.0,-30.250458,-54.92736667,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-15.8035,-48.10655889,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",78.0,-26.90741129,-49.07845806,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-27.895562,-53.31478533,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",71.0,,,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",104.0,-20.68601364,-50.55331545,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",60.0,-19.76184188,-43.02706063,3
SEM RAMO,"DE R$ 1.900,00 A R$ 3.800,00",98.0,-21.30312333,-50.3384197,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-30.91088525,-51.5017423,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",71.0,-21.5074,-50.32477,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-5.067811805,-42.81004739,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",74.0,-21.41550095,-50.07195286,3
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",67.0,-20.87418439,-42.9836313,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-7.576515631,-40.50429304,3
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",50.0,-7.576019923,-40.50049222,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",70.0,-21.13707667,-51.10132667,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-23.495841,-46.311678,3
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-27.16211,-48.58127,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",40.0,,,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-20.17681997,-40.235985,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",90.0,-16.42336854,-51.11920634,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.68033879,-51.13063542,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",37.0,-3.766,-49.67686,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",46.0,-1.978575067,-48.9641848,3
MAT CONSTRUCAO,"DE R$ 788,00 A R$ 1.140,00",43.0,-1.518177867,-48.0453876,3
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",85.0,-20.638333,-51.109167,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-22.149444,-44.095,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",,-20.638333,-51.109167,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",79.0,,,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",49.0,,,3
POSTO DE GAS,"DE R$ 788,00 A R$ 1.140,00",59.0,-7.95559,-36.20991,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",33.0,-2.8353,-58.21217,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",66.0,-22.854722,-46.318333,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",49.0,-7.952451282,-36.20946605,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",41.0,-22.07765689,-54.79252711,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-22.75368667,-43.44600667,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-2.560048966,-44.1829744,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",52.0,-29.840923,-51.29130657,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-22.80477917,-43.18924972,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-31.75368785,-52.33391132,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-8.083498961,-34.94230714,3
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-23.00998093,-43.30831053,3
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",42.0,-4.859099478,-43.37523942,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-8.054987796,-34.93445608,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",46.0,-1.674134448,-46.01423879,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-12.2683287,-38.92680007,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-26.26038091,-53.63311273,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-25.53823,-49.08793,3
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-22.78869955,-43.32702139,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-8.013250345,-34.88368862,3
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-28.46727269,-52.2100191,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",38.0,-10.933333,-38.05,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-9.387010526,-40.50619789,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-23.57981,-46.4177,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",33.0,,,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",39.0,-21.18271639,-47.76882586,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",76.0,-21.066111,-50.147222,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-22.88855,-43.22473,3
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.83698,-43.31727,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-9.442013077,-38.21366585,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",60.0,-22.28675,-43.9154,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",39.0,-8.752222,-67.397778,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-30.02622278,-51.17127315,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-26.98353341,-48.64164795,3
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-22.78066969,-43.52707577,3
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-29.70209563,-51.48585797,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",64.0,-21.46781244,-49.94128888,3
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",79.0,-21.43001565,-50.06232783,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",64.0,,,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",55.0,-29.7278417,-52.43970283,3
HOTEIS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-5.106667,-38.3725,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-12.25793,-38.96262,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-25.56278315,-49.31787199,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",47.0,-23.53053356,-45.84237244,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-16.50147355,-49.42417419,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-5.133471598,-42.79425348,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-28.636898,-53.102522,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-22.839845,-43.30145875,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-12.13037182,-44.97301792,3
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-31.35857063,-54.08517829,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",80.0,-21.93465512,-42.6103522,3
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",77.0,,,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-27.64389092,-52.24310644,3
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",93.0,-22.89986,-43.29595667,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",46.0,,,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",81.0,-27.8235768,-54.6654004,3
VAREJO,"DE R$ 788,00 A R$ 1.140,00",59.0,-21.46954938,-43.53868938,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",87.0,-21.44496765,-43.52463471,3
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",66.0,-21.25605723,-50.64097064,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-15.703841,-56.13029,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-22.88075493,-43.37327357,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",94.0,-21.24258667,-50.64715515,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-22.8489252,-43.2603476,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",58.0,-22.81501034,-43.42062705,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",67.0,-19.47675,-42.58397,3
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.80159559,-43.41092353,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-3.71799,-38.5896,3
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",68.0,-19.4584625,-42.53932938,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",58.0,-22.79731778,-43.17450444,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",53.0,-22.80153194,-43.4214932,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-29.70593,-51.08807,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-3.724905,-38.59758667,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.89829862,-51.01644399,3
SERVICO,"DE R$ 788,00 A R$ 1.140,00",53.0,-27.90199667,-50.76132667,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",68.0,-21.59335107,-50.60044893,3
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-29.93191,-51.04004,3
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-19.89136708,-43.99494458,3
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-3.772070476,-38.62468095,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-11.54171328,-61.00169115,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-15.65743444,-56.09457704,3
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-12.73721776,-38.60925306,3
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-26.91538514,-48.67708185,3
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-20.57794325,-43.72595075,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-30.33900623,-54.31961198,3
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-20.95419,-43.78659,3
