CONSUMO,RENDA,IDADE,LATITUDE,LONGITUDE,CLUSTER
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-15.66626,-56.09102,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-18.48027,-49.996795,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",40.0,-15.795315,-47.921095,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-19.7490003,-47.9400797,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-22.53801303,-47.91447,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-3.0957294,-59.9443994,0
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-25.28454909,-54.10755659,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-10.25969,-48.31993,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-20.06973643,-44.57715507,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-22.42734385,-50.58203308,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",45.0,-15.86371,-38.8809,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",42.0,-15.86309158,-50.87004368,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",77.0,-29.41899,-53.029186,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",39.0,-5.508511429,-47.49082286,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",85.0,-23.56483455,-46.65872,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-23.53576,-46.80212,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-2.518422979,-45.08566277,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-30.06620937,-51.10615268,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-25.37221915,-49.18261256,0
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-25.30186854,-54.11617156,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",84.0,-15.743333,-43.028333,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",33.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,,,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",75.0,-23.88502176,-47.99963059,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",49.0,-15.74626578,-43.02769823,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",66.0,-25.29081846,-54.08821205,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-7.17717,-34.93164,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",72.0,-19.51884759,-40.64226621,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-29.84540674,-51.17998581,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-7.127665116,-34.91867163,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",43.0,-3.580833,-39.437222,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",60.0,-15.74414067,-43.029106,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-25.591915,-54.54033,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-17.388105,-50.37785667,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",85.0,-15.74626578,-43.02769823,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,-16.57624346,-39.56604769,0
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",48.0,-15.74626578,-43.02769823,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-23.19566882,-45.89701059,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-7.154243934,-34.8874777,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",32.0,-6.530705,-49.852115,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-12.62395163,-38.29135082,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",76.0,-29.52962091,-50.77738636,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-16.3088,-48.94925,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",43.0,-9.465,-35.551667,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-12.63569115,-38.0874009,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-22.89933167,-43.07203417,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",45.0,,,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.15629173,-51.17476885,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",43.0,-29.38373,-51.8729,0
SERVICO,"MAIOR QUE R$ 7.600,00",54.0,-23.01004,-43.44848,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-23.57050606,-46.68952061,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-14.558056,-59.5725,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-22.863333,-51.387222,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",44.0,-29.71290217,-51.21926899,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-9.162778,-36.031944,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-9.590195,-35.753255,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-23.4501,-46.728542,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-19.79215636,-44.02127182,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-14.78077,-57.29018333,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-22.91412421,-47.03120368,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",42.0,-27.66454459,-48.484104,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-16.73711,-49.19969538,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-20.34458778,-40.38715111,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-3.846019333,-49.10688067,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-22.90676824,-47.17210057,0
SERVICO,"MAIOR QUE R$ 7.600,00",68.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,-18.872254,-41.973402,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",55.0,-24.88367333,-52.21176333,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",39.0,-1.308115692,-47.89703538,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,0
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",65.0,-22.85755,-47.068715,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",70.0,-18.8627,-41.97328,0
VAREJO,"MAIOR QUE R$ 7.600,00",47.0,-20.90874818,-42.02967614,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-24.33296636,-50.63769091,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",51.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",53.0,-20.904722,-42.022778,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-29.1753,-51.16358,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",86.0,-24.32255943,-50.61781132,0
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-13.53825544,-52.27516201,0
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-15.78545,-48.137155,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",105.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",42.0,-23.49311659,-46.63449951,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-25.429444,-50.006389,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-22.591389,-46.528889,0
SEM RAMO,"DE R$ 1.900,00 A R$ 3.800,00",58.0,-22.60690835,-43.70592344,0
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",88.0,-12.8991013,-38.3518987,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",106.0,-22.741944,-46.901389,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",58.0,,,0
CIA AEREAS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-27.77484955,-54.28986463,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",69.0,-20.35502,-40.3705,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",91.0,-22.78458667,-51.22858,0
CIA AEREAS,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-30.875568,-55.50835,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",56.0,,,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-29.17435,-51.25076,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-11.41912538,-58.76369923,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.70638,-53.72454,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",43.0,-6.826348811,-44.74367314,0
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-12.93904,-38.36145,0
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",51.0,-2.186111,-56.713056,0
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",52.0,-20.34817561,-40.35463772,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-22.09833,-43.21378,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-21.98564515,-46.78031333,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",45.0,-29.45214085,-50.58277451,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-2.428828889,-54.72899611,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",57.0,-22.80607297,-43.05776484,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",86.0,-25.73522647,-50.79760078,0
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.92516,-50.10548,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",71.0,-21.85746261,-47.45175159,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-13.87664154,-55.54146711,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,-15.25403,-40.24029,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,,,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.90404976,-50.98247429,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.78879171,-43.04214561,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-9.577297187,-36.30547959,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",70.0,-8.744539914,-63.87483941,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-27.77489043,-54.24224478,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",57.0,-10.166667,-59.459444,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-12.74112,-38.61885,0
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",68.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-9.504010625,-36.02546063,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-19.79623877,-43.98593346,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-12.94129,-38.47796,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",60.0,-22.82555324,-51.9697773,0
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,,,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-22.78745233,-43.43218678,0
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-22.76285,-43.304285,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-7.600559091,-72.93191045,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-10.93585529,-37.66925882,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-19.65648286,-43.23774429,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",67.0,-20.7829,-49.37262,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-19.22012685,-40.84709614,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",69.0,-20.25816086,-40.26386826,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-23.07757036,-50.75184107,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-30.06770436,-51.21401327,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-20.6635425,-40.4976825,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",61.0,-18.56990136,-39.75850747,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-20.27500724,-40.39808138,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-12.9838225,-38.4457675,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-23.0385134,-51.4394654,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",40.0,-14.31431,-49.15644,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-12.569568,-38.303078,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-28.0733812,-52.023402,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-3.796496044,-38.55173154,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-18.72429871,-39.88812419,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-18.58851889,-39.73121667,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,-28.67163041,-49.10570082,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-18.17494915,-47.94930298,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",54.0,-9.316094286,-35.56607,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-31.3290125,-54.08586813,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",68.0,-20.3453,-40.33452,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",52.0,-19.4451752,-42.58141039,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",40.0,-6.096057755,-39.45146959,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",51.0,-19.45531412,-42.53699,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",66.0,-22.40835724,-47.55514276,0
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-25.51480296,-49.19886667,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",44.0,-16.9172522,-49.45362525,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",73.0,-26.23647434,-51.06838528,0
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-22.90016512,-43.22574535,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",35.0,-10.782778,-65.339444,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",41.0,,,0
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",63.0,,,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",87.0,-23.53149204,-46.18325862,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",54.0,,,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",102.0,-0.128157826,-67.08791043,0
SUPERMERCADOS,"MAIOR QUE R$ 7.600,00",63.0,-30.00423,-51.19515,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",71.0,-7.94888,-35.38483,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",67.0,-26.25556,-51.09521,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-29.20046222,-51.2305249,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",42.0,-4.277615833,-41.78659167,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",56.0,-20.323284,-40.369822,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",99.0,-20.26004008,-42.04048462,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-22.74412727,-47.65622455,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",87.0,-17.94092222,-40.55207444,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",89.0,-20.26113,-42.03749,0
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",75.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,,,0
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",50.0,-25.46416,-49.26777,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-28.26642,-52.42593,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.69618,-46.64308,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",59.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",83.0,-20.86210923,-40.93416923,0
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-3.774370896,-49.56719806,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,,,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",39.0,,,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,,,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",49.0,-12.5275,-40.306944,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",33.0,2.819138235,-60.71381529,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",76.0,-28.24718833,-52.38526806,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-30.07984702,-51.01625933,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-15.07543879,-57.19179084,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",61.0,-18.7742025,-42.9345275,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.3724769,-51.49917023,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-29.74056981,-52.41415204,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-16.10558917,-47.97071861,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",73.0,-26.23414,-51.07118,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",95.0,-18.666111,-43.083889,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",40.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-26.25032222,-51.09531111,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-26.23617972,-51.08404606,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",44.0,-27.62245603,-54.30805851,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",64.0,-18.822778,-42.703889,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-14.78309696,-57.28546646,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",79.0,-26.23736244,-51.06769585,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",80.0,-26.22789733,-51.07505311,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-2.9692,-59.991295,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.76437,-52.41109543,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",57.0,-20.15152914,-44.888132,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-20.775556,-41.679444,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",35.0,,,0
HOTEIS,"DE R$ 1.900,00 A R$ 3.800,00",77.0,-22.58332293,-47.38960902,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-16.65313,-49.244128,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-10.83575985,-38.53662134,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,,,0
HOTEIS,"DE R$ 788,00 A R$ 1.140,00",46.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",33.0,-1.09615,-48.40153,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.9893144,-51.0630303,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-9.65191,-35.7297,0
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-16.46635333,-49.95239212,0
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,,,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-17.3978919,-41.66904804,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-16.67246,-49.29518,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-2.53522,-44.16178,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-12.94633,-38.4576,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-16.33643,-39.57621667,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",121.0,-10.401944,-65.326667,0
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",34.0,-1.856111,-65.581111,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",31.0,-3.044822255,-59.96722574,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",33.0,,,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",43.0,-9.443889,-61.981389,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-30.02284583,-51.17551917,0
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-29.799722,-51.864444,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",71.0,,,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",45.0,-11.60576833,-38.58400611,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",66.0,-29.82091836,-53.37161836,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,,,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",55.0,-5.634444,-35.425556,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",41.0,-10.32987771,-58.50365943,0
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-22.94695,-47.09837,0
VAREJO,"DE R$ 788,00 A R$ 1.140,00",42.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-9.972877869,-67.79445895,0
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",45.0,,,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",54.0,-20.61961176,-41.68438,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",73.0,-30.15043689,-51.13985785,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.81033636,-51.16520727,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-26.92030544,-48.98348878,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",101.0,-20.32601182,-40.37523227,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-12.836218,-38.37106,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",59.0,-19.8,-41.438333,0
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.38801588,-46.31222588,0
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",56.0,-20.13572219,-40.31398685,0
RESTAURANTE,"MAIOR QUE R$ 7.600,00",45.0,-30.03409,-51.18779,0
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-29.882222,-51.058056,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-18.77344846,-40.98406462,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",36.0,-2.927007574,-48.9384849,0
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-29.79744923,-55.80575231,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-15.61443,-56.09459167,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",40.0,-3.274144125,-60.17920138,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-3.053714768,-59.93203231,0
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-26.98997163,-48.63695605,0
FARMACIAS,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-25.3983685,-51.462156,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",58.0,-19.45127081,-42.55670324,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-29.226944,-53.681667,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-25.13941334,-50.1995115,0
SERVICO,"DE R$ 788,00 A R$ 1.140,00",84.0,-18.78211364,-40.97964545,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",64.0,-22.97536087,-47.13467043,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",58.0,-18.78057,-40.97893679,0
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",30.0,-3.026175833,-59.93573,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-5.085177174,-42.79629602,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-18.83943864,-41.94986227,0
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",104.0,-22.75474,-47.33102,0
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-19.53919,-40.62844,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-18.78605913,-40.97441696,0
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-13.00422688,-38.53196064,0
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",48.0,-17.85498,-40.32698,0
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-12.93562032,-38.33718742,0
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",57.0,-9.718806022,-35.89923004,0
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-22.29597429,-51.38756476,0
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",42.0,,,0
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",54.0,-20.33247667,-40.3642249,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",64.0,,,0
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-16.77152,-47.61429,0
